# format: as|source|type
# date: 20150802
# name: as2type
# exe: type-convert-amogh.pl
# files: /project/as2org/20150801/asclass/exp-sets/20150801.merged.class.txt
# types: Content|Enterpise|Transit/Access
41807|CAIDA_class|Enterpise
41808|CAIDA_class|Enterpise
41809|CAIDA_class|Transit/Access
41810|CAIDA_class|Transit/Access
41811|peerDB_class|Transit/Access
41812|CAIDA_class|Enterpise
41813|CAIDA_class|Enterpise
41814|CAIDA_class|Enterpise
41815|CAIDA_class|Enterpise
41816|CAIDA_class|Transit/Access
41818|CAIDA_class|Enterpise
41820|CAIDA_class|Transit/Access
41822|CAIDA_class|Transit/Access
41823|CAIDA_class|Enterpise
41824|CAIDA_class|Transit/Access
41826|CAIDA_class|Enterpise
41827|CAIDA_class|Transit/Access
41828|CAIDA_class|Transit/Access
41829|CAIDA_class|Transit/Access
41832|CAIDA_class|Enterpise
41833|CAIDA_class|Transit/Access
41834|CAIDA_class|Enterpise
41835|CAIDA_class|Transit/Access
41836|CAIDA_class|Enterpise
41837|CAIDA_class|Transit/Access
41840|CAIDA_class|Enterpise
41841|CAIDA_class|Transit/Access
41842|CAIDA_class|Transit/Access
41843|CAIDA_class|Transit/Access
41845|CAIDA_class|Enterpise
41846|CAIDA_class|Transit/Access
41847|peerDB_class|Transit/Access
41848|CAIDA_class|Transit/Access
41849|CAIDA_class|Enterpise
41850|CAIDA_class|Transit/Access
41851|CAIDA_class|Enterpise
41852|CAIDA_class|Transit/Access
41853|peerDB_class|Transit/Access
41854|CAIDA_class|Transit/Access
41855|CAIDA_class|Transit/Access
41856|CAIDA_class|Transit/Access
41858|CAIDA_class|Transit/Access
41859|CAIDA_class|Enterpise
41860|CAIDA_class|Transit/Access
41861|CAIDA_class|Transit/Access
41862|CAIDA_class|Transit/Access
41863|CAIDA_class|Transit/Access
41865|CAIDA_class|Transit/Access
41866|CAIDA_class|Enterpise
41867|CAIDA_class|Transit/Access
41868|CAIDA_class|Enterpise
41870|CAIDA_class|Enterpise
41871|CAIDA_class|Transit/Access
41872|peerDB_class|Transit/Access
41873|CAIDA_class|Enterpise
41875|CAIDA_class|Enterpise
41877|CAIDA_class|Transit/Access
41878|CAIDA_class|Enterpise
41879|CAIDA_class|Enterpise
41880|CAIDA_class|Enterpise
41881|CAIDA_class|Transit/Access
41883|peerDB_class|Transit/Access
41884|CAIDA_class|Transit/Access
41885|CAIDA_class|Enterpise
41886|CAIDA_class|Enterpise
41887|peerDB_class|Transit/Access
41889|CAIDA_class|Enterpise
41890|CAIDA_class|Enterpise
41892|CAIDA_class|Enterpise
41893|CAIDA_class|Enterpise
41894|CAIDA_class|Enterpise
41895|CAIDA_class|Transit/Access
41896|CAIDA_class|Enterpise
41897|CAIDA_class|Transit/Access
41898|CAIDA_class|Transit/Access
41900|CAIDA_class|Transit/Access
41901|CAIDA_class|Enterpise
41902|CAIDA_class|Content
41903|CAIDA_class|Enterpise
41904|CAIDA_class|Transit/Access
41905|CAIDA_class|Transit/Access
41906|CAIDA_class|Transit/Access
41908|CAIDA_class|Enterpise
41909|CAIDA_class|Enterpise
41910|manual_class|Enterpise
41911|CAIDA_class|Transit/Access
41913|peerDB_class|Transit/Access
41914|CAIDA_class|Enterpise
41915|CAIDA_class|Content
41916|CAIDA_class|Enterpise
41918|CAIDA_class|Transit/Access
41919|CAIDA_class|Enterpise
41921|CAIDA_class|Enterpise
41922|CAIDA_class|Transit/Access
41923|CAIDA_class|Enterpise
41924|CAIDA_class|Enterpise
41925|CAIDA_class|Transit/Access
41926|CAIDA_class|Enterpise
41927|CAIDA_class|Enterpise
41928|CAIDA_class|Enterpise
41929|CAIDA_class|Transit/Access
41930|manual_class|Enterpise
41931|CAIDA_class|Transit/Access
41933|CAIDA_class|Enterpise
41934|CAIDA_class|Enterpise
41935|CAIDA_class|Transit/Access
41936|CAIDA_class|Enterpise
41937|CAIDA_class|Transit/Access
41938|CAIDA_class|Transit/Access
41940|CAIDA_class|Enterpise
41941|CAIDA_class|Enterpise
41942|CAIDA_class|Enterpise
41943|CAIDA_class|Transit/Access
41944|CAIDA_class|Enterpise
41945|CAIDA_class|Enterpise
41946|CAIDA_class|Transit/Access
41947|CAIDA_class|Transit/Access
41949|CAIDA_class|Transit/Access
41950|CAIDA_class|Transit/Access
41951|CAIDA_class|Enterpise
41952|CAIDA_class|Transit/Access
41953|CAIDA_class|Transit/Access
41956|CAIDA_class|Transit/Access
41957|CAIDA_class|Transit/Access
41958|CAIDA_class|Enterpise
41959|CAIDA_class|Transit/Access
41960|peerDB_class|Transit/Access
41961|CAIDA_class|Enterpise
41962|CAIDA_class|Transit/Access
41963|CAIDA_class|Enterpise
41964|CAIDA_class|Enterpise
41965|CAIDA_class|Transit/Access
41966|CAIDA_class|Transit/Access
41967|CAIDA_class|Transit/Access
41969|CAIDA_class|Enterpise
41970|CAIDA_class|Enterpise
41971|CAIDA_class|Enterpise
41972|CAIDA_class|Transit/Access
41973|CAIDA_class|Enterpise
41974|CAIDA_class|Enterpise
41975|CAIDA_class|Enterpise
41976|CAIDA_class|Transit/Access
41977|manual_class|Enterpise
41978|CAIDA_class|Enterpise
41980|CAIDA_class|Enterpise
41983|CAIDA_class|Enterpise
41984|CAIDA_class|Transit/Access
41986|CAIDA_class|Enterpise
41987|CAIDA_class|Enterpise
41988|CAIDA_class|Enterpise
41989|CAIDA_class|Transit/Access
41990|CAIDA_class|Enterpise
41992|CAIDA_class|Enterpise
41993|CAIDA_class|Enterpise
41994|CAIDA_class|Enterpise
41996|CAIDA_class|Transit/Access
41997|CAIDA_class|Transit/Access
41998|CAIDA_class|Transit/Access
41999|CAIDA_class|Enterpise
42000|peerDB_class|Transit/Access
42001|CAIDA_class|Transit/Access
42003|CAIDA_class|Transit/Access
42004|peerDB_class|Transit/Access
42005|peerDB_class|Transit/Access
42009|CAIDA_class|Enterpise
42010|peerDB_class|Transit/Access
42012|CAIDA_class|Enterpise
42014|CAIDA_class|Enterpise
42015|CAIDA_class|Transit/Access
42016|CAIDA_class|Enterpise
42017|CAIDA_class|Transit/Access
42018|peerDB_class|Content
42020|CAIDA_class|Transit/Access
42021|CAIDA_class|Enterpise
42022|CAIDA_class|Enterpise
42024|CAIDA_class|Enterpise
42026|CAIDA_class|Enterpise
42028|CAIDA_class|Enterpise
42029|CAIDA_class|Enterpise
42030|CAIDA_class|Enterpise
42031|CAIDA_class|Transit/Access
42034|CAIDA_class|Enterpise
42036|CAIDA_class|Transit/Access
42038|CAIDA_class|Transit/Access
42039|CAIDA_class|Transit/Access
42040|peerDB_class|Content
42041|CAIDA_class|Enterpise
42042|CAIDA_class|Enterpise
42043|CAIDA_class|Enterpise
42044|CAIDA_class|Transit/Access
42046|CAIDA_class|Enterpise
42047|manual_class|Enterpise
42048|CAIDA_class|Transit/Access
42049|CAIDA_class|Transit/Access
42051|CAIDA_class|Enterpise
42052|CAIDA_class|Enterpise
42054|CAIDA_class|Enterpise
42056|CAIDA_class|Enterpise
42059|manual_class|Enterpise
42060|CAIDA_class|Enterpise
42061|CAIDA_class|Enterpise
42062|CAIDA_class|Transit/Access
42063|CAIDA_class|Enterpise
42065|CAIDA_class|Transit/Access
42068|CAIDA_class|Enterpise
42070|CAIDA_class|Enterpise
42071|CAIDA_class|Enterpise
42073|CAIDA_class|Enterpise
42074|CAIDA_class|Enterpise
42077|CAIDA_class|Enterpise
42078|CAIDA_class|Enterpise
42079|CAIDA_class|Enterpise
42080|CAIDA_class|Enterpise
42081|CAIDA_class|Transit/Access
42082|CAIDA_class|Transit/Access
42083|CAIDA_class|Transit/Access
42084|CAIDA_class|Transit/Access
42085|CAIDA_class|Enterpise
42087|CAIDA_class|Transit/Access
42088|CAIDA_class|Transit/Access
42090|peerDB_class|Transit/Access
42091|CAIDA_class|Transit/Access
42092|CAIDA_class|Enterpise
42093|peerDB_class|Content
42094|CAIDA_class|Enterpise
42095|CAIDA_class|Enterpise
42096|CAIDA_class|Enterpise
42099|CAIDA_class|Transit/Access
42100|CAIDA_class|Enterpise
42102|CAIDA_class|Transit/Access
42104|CAIDA_class|Transit/Access
42107|CAIDA_class|Enterpise
42108|CAIDA_class|Enterpise
42109|peerDB_class|Transit/Access
42110|CAIDA_class|Transit/Access
42112|CAIDA_class|Enterpise
42113|CAIDA_class|Transit/Access
42114|CAIDA_class|Enterpise
42115|CAIDA_class|Transit/Access
42116|CAIDA_class|Transit/Access
42117|CAIDA_class|Transit/Access
42118|CAIDA_class|Enterpise
42120|CAIDA_class|Transit/Access
42121|CAIDA_class|Enterpise
42122|CAIDA_class|Enterpise
42123|CAIDA_class|Transit/Access
42126|CAIDA_class|Transit/Access
42127|CAIDA_class|Enterpise
42128|CAIDA_class|Enterpise
42131|CAIDA_class|Transit/Access
42132|CAIDA_class|Transit/Access
42134|CAIDA_class|Enterpise
42136|CAIDA_class|Transit/Access
42138|CAIDA_class|Enterpise
42139|CAIDA_class|Enterpise
42141|CAIDA_class|Enterpise
42142|CAIDA_class|Enterpise
42144|CAIDA_class|Enterpise
42145|CAIDA_class|Transit/Access
42148|CAIDA_class|Transit/Access
42151|CAIDA_class|Enterpise
42152|CAIDA_class|Transit/Access
42153|CAIDA_class|Transit/Access
42154|CAIDA_class|Transit/Access
42155|CAIDA_class|Transit/Access
42158|CAIDA_class|Content
42160|CAIDA_class|Content
42161|CAIDA_class|Enterpise
42162|CAIDA_class|Enterpise
42163|CAIDA_class|Transit/Access
42164|CAIDA_class|Enterpise
42165|CAIDA_class|Enterpise
42166|CAIDA_class|Enterpise
42167|CAIDA_class|Transit/Access
42168|CAIDA_class|Enterpise
42169|CAIDA_class|Enterpise
42171|CAIDA_class|Enterpise
42172|CAIDA_class|Enterpise
42173|CAIDA_class|Content
42174|CAIDA_class|Enterpise
42175|CAIDA_class|Enterpise
42176|CAIDA_class|Enterpise
42177|CAIDA_class|Transit/Access
42179|CAIDA_class|Transit/Access
42180|CAIDA_class|Enterpise
42181|CAIDA_class|Enterpise
42182|CAIDA_class|Enterpise
42183|CAIDA_class|Transit/Access
42184|peerDB_class|Transit/Access
42185|CAIDA_class|Enterpise
42186|CAIDA_class|Transit/Access
42187|CAIDA_class|Transit/Access
42188|CAIDA_class|Enterpise
42189|CAIDA_class|Transit/Access
42190|CAIDA_class|Enterpise
42191|CAIDA_class|Enterpise
42193|CAIDA_class|Enterpise
42194|CAIDA_class|Enterpise
42195|CAIDA_class|Enterpise
42196|CAIDA_class|Enterpise
42197|CAIDA_class|Transit/Access
42200|CAIDA_class|Enterpise
42203|CAIDA_class|Enterpise
42204|peerDB_class|Content
42205|CAIDA_class|Transit/Access
42208|CAIDA_class|Enterpise
42210|CAIDA_class|Enterpise
42211|CAIDA_class|Enterpise
42212|CAIDA_class|Enterpise
42215|CAIDA_class|Transit/Access
42219|CAIDA_class|Enterpise
42220|CAIDA_class|Transit/Access
42221|CAIDA_class|Transit/Access
42222|CAIDA_class|Enterpise
42223|CAIDA_class|Enterpise
42224|CAIDA_class|Enterpise
42226|CAIDA_class|Transit/Access
42227|peerDB_class|Transit/Access
42228|CAIDA_class|Transit/Access
42230|CAIDA_class|Transit/Access
42231|CAIDA_class|Enterpise
42232|CAIDA_class|Transit/Access
42234|CAIDA_class|Enterpise
42235|CAIDA_class|Transit/Access
42236|CAIDA_class|Transit/Access
42237|manual_class|Enterpise
42238|CAIDA_class|Transit/Access
42239|peerDB_class|Transit/Access
42241|CAIDA_class|Transit/Access
42243|CAIDA_class|Enterpise
42244|CAIDA_class|Content
42245|CAIDA_class|Transit/Access
42246|CAIDA_class|Enterpise
42248|CAIDA_class|Transit/Access
42249|CAIDA_class|Enterpise
42251|CAIDA_class|Enterpise
42252|CAIDA_class|Enterpise
42253|CAIDA_class|Transit/Access
42254|CAIDA_class|Enterpise
42257|CAIDA_class|Enterpise
42260|CAIDA_class|Enterpise
42261|CAIDA_class|Transit/Access
42262|CAIDA_class|Enterpise
42264|CAIDA_class|Enterpise
42265|CAIDA_class|Transit/Access
42266|CAIDA_class|Transit/Access
42268|CAIDA_class|Enterpise
42269|CAIDA_class|Enterpise
42272|CAIDA_class|Enterpise
42273|CAIDA_class|Enterpise
42274|CAIDA_class|Enterpise
42275|CAIDA_class|Transit/Access
42276|CAIDA_class|Enterpise
42277|CAIDA_class|Transit/Access
42280|CAIDA_class|Enterpise
42281|CAIDA_class|Enterpise
42282|CAIDA_class|Enterpise
42283|CAIDA_class|Transit/Access
42284|CAIDA_class|Enterpise
42285|CAIDA_class|Transit/Access
42287|CAIDA_class|Enterpise
42288|manual_class|Enterpise
42289|CAIDA_class|Transit/Access
42291|CAIDA_class|Transit/Access
42292|CAIDA_class|Enterpise
42293|CAIDA_class|Content
42294|CAIDA_class|Enterpise
42295|CAIDA_class|Enterpise
42296|CAIDA_class|Transit/Access
42297|CAIDA_class|Transit/Access
42298|manual_class|Enterpise
42300|CAIDA_class|Transit/Access
42301|CAIDA_class|Enterpise
42303|peerDB_class|Transit/Access
42304|CAIDA_class|Transit/Access
42305|CAIDA_class|Transit/Access
42306|peerDB_class|Transit/Access
42307|CAIDA_class|Enterpise
42309|CAIDA_class|Transit/Access
42310|CAIDA_class|Transit/Access
42311|CAIDA_class|Transit/Access
42312|CAIDA_class|Enterpise
42313|CAIDA_class|Transit/Access
42314|CAIDA_class|Transit/Access
42315|CAIDA_class|Enterpise
42317|CAIDA_class|Transit/Access
42318|CAIDA_class|Transit/Access
42319|CAIDA_class|Transit/Access
42320|CAIDA_class|Enterpise
42321|CAIDA_class|Enterpise
42322|CAIDA_class|Transit/Access
42323|CAIDA_class|Transit/Access
42324|CAIDA_class|Enterpise
42325|CAIDA_class|Transit/Access
42327|CAIDA_class|Enterpise
42328|CAIDA_class|Enterpise
42329|CAIDA_class|Enterpise
42330|CAIDA_class|Transit/Access
42331|CAIDA_class|Content
42332|CAIDA_class|Enterpise
42334|CAIDA_class|Transit/Access
42335|CAIDA_class|Transit/Access
42337|CAIDA_class|Transit/Access
42339|CAIDA_class|Transit/Access
42340|CAIDA_class|Enterpise
42341|CAIDA_class|Enterpise
42342|CAIDA_class|Enterpise
42343|CAIDA_class|Transit/Access
42344|peerDB_class|Content
42345|CAIDA_class|Transit/Access
42346|peerDB_class|Transit/Access
42352|CAIDA_class|Content
42353|peerDB_class|Transit/Access
42355|CAIDA_class|Transit/Access
42356|CAIDA_class|Enterpise
42358|CAIDA_class|Transit/Access
42359|CAIDA_class|Enterpise
42361|CAIDA_class|Enterpise
42362|CAIDA_class|Transit/Access
42363|CAIDA_class|Content
42364|CAIDA_class|Transit/Access
42365|CAIDA_class|Enterpise
42366|peerDB_class|Transit/Access
42367|CAIDA_class|Transit/Access
42368|CAIDA_class|Transit/Access
42369|peerDB_class|Content
42370|CAIDA_class|Enterpise
42371|CAIDA_class|Transit/Access
42372|CAIDA_class|Enterpise
42374|CAIDA_class|Transit/Access
42375|CAIDA_class|Enterpise
42377|CAIDA_class|Transit/Access
42378|CAIDA_class|Enterpise
42379|CAIDA_class|Enterpise
42380|CAIDA_class|Enterpise
42381|CAIDA_class|Transit/Access
42384|CAIDA_class|Enterpise
42385|CAIDA_class|Transit/Access
42386|CAIDA_class|Transit/Access
42387|CAIDA_class|Transit/Access
42390|CAIDA_class|Enterpise
42391|CAIDA_class|Transit/Access
42392|CAIDA_class|Enterpise
42393|CAIDA_class|Enterpise
42394|CAIDA_class|Enterpise
42395|CAIDA_class|Transit/Access
42396|CAIDA_class|Transit/Access
42398|CAIDA_class|Transit/Access
42399|CAIDA_class|Transit/Access
42400|peerDB_class|Content
42401|CAIDA_class|Transit/Access
42402|CAIDA_class|Enterpise
42403|CAIDA_class|Enterpise
42404|CAIDA_class|Enterpise
42405|CAIDA_class|Transit/Access
42407|CAIDA_class|Enterpise
42408|CAIDA_class|Transit/Access
42409|CAIDA_class|Enterpise
42410|CAIDA_class|Enterpise
42412|CAIDA_class|Transit/Access
42413|CAIDA_class|Transit/Access
42415|CAIDA_class|Enterpise
42416|peerDB_class|Transit/Access
42417|CAIDA_class|Enterpise
42418|CAIDA_class|Content
42421|CAIDA_class|Enterpise
42422|CAIDA_class|Enterpise
42423|peerDB_class|Transit/Access
42424|CAIDA_class|Enterpise
42425|CAIDA_class|Transit/Access
42426|CAIDA_class|Enterpise
42428|CAIDA_class|Transit/Access
42429|CAIDA_class|Transit/Access
42430|CAIDA_class|Transit/Access
42431|CAIDA_class|Transit/Access
42432|CAIDA_class|Transit/Access
42433|CAIDA_class|Enterpise
42434|CAIDA_class|Enterpise
42435|CAIDA_class|Enterpise
42436|CAIDA_class|Transit/Access
42437|CAIDA_class|Transit/Access
42441|CAIDA_class|Enterpise
42442|CAIDA_class|Content
42445|CAIDA_class|Enterpise
42446|CAIDA_class|Enterpise
42448|CAIDA_class|Transit/Access
42449|CAIDA_class|Enterpise
42451|CAIDA_class|Transit/Access
42452|CAIDA_class|Transit/Access
42453|CAIDA_class|Enterpise
42454|CAIDA_class|Enterpise
42455|peerDB_class|Transit/Access
42456|peerDB_class|Transit/Access
42458|CAIDA_class|Enterpise
42459|peerDB_class|Transit/Access
42461|CAIDA_class|Transit/Access
42463|CAIDA_class|Transit/Access
42464|CAIDA_class|Enterpise
42465|CAIDA_class|Enterpise
42466|CAIDA_class|Transit/Access
42467|CAIDA_class|Enterpise
42468|CAIDA_class|Content
42469|CAIDA_class|Enterpise
42471|CAIDA_class|Transit/Access
42472|CAIDA_class|Enterpise
42473|peerDB_class|Content
42474|CAIDA_class|Enterpise
42475|CAIDA_class|Enterpise
42477|peerDB_class|Transit/Access
42478|CAIDA_class|Transit/Access
42480|CAIDA_class|Transit/Access
42481|CAIDA_class|Content
42483|CAIDA_class|Transit/Access
42484|CAIDA_class|Content
42485|CAIDA_class|Enterpise
42486|CAIDA_class|Transit/Access
42487|CAIDA_class|Transit/Access
42488|CAIDA_class|Enterpise
42490|CAIDA_class|Transit/Access
42491|CAIDA_class|Enterpise
42493|CAIDA_class|Transit/Access
42497|CAIDA_class|Transit/Access
42498|CAIDA_class|Transit/Access
42499|CAIDA_class|Enterpise
42501|CAIDA_class|Transit/Access
42503|CAIDA_class|Content
42504|CAIDA_class|Transit/Access
42506|CAIDA_class|Enterpise
42507|CAIDA_class|Enterpise
42509|CAIDA_class|Transit/Access
42510|CAIDA_class|Transit/Access
42511|CAIDA_class|Transit/Access
42513|CAIDA_class|Transit/Access
42514|CAIDA_class|Transit/Access
42515|CAIDA_class|Enterpise
42516|CAIDA_class|Transit/Access
42517|CAIDA_class|Transit/Access
42518|CAIDA_class|Transit/Access
42520|CAIDA_class|Enterpise
42523|CAIDA_class|Transit/Access
42525|peerDB_class|Transit/Access
42526|CAIDA_class|Transit/Access
42527|CAIDA_class|Enterpise
42528|CAIDA_class|Enterpise
42530|CAIDA_class|Transit/Access
42531|CAIDA_class|Transit/Access
42532|CAIDA_class|Transit/Access
42534|CAIDA_class|Enterpise
42536|CAIDA_class|Transit/Access
42537|CAIDA_class|Enterpise
42538|CAIDA_class|Enterpise
42539|CAIDA_class|Transit/Access
42540|CAIDA_class|Transit/Access
42541|CAIDA_class|Transit/Access
42542|CAIDA_class|Enterpise
42544|CAIDA_class|Transit/Access
42545|CAIDA_class|Enterpise
42546|CAIDA_class|Transit/Access
42547|CAIDA_class|Transit/Access
42548|CAIDA_class|Transit/Access
42549|CAIDA_class|Content
42551|CAIDA_class|Transit/Access
42552|CAIDA_class|Transit/Access
42553|CAIDA_class|Transit/Access
42554|CAIDA_class|Enterpise
42555|CAIDA_class|Transit/Access
42556|CAIDA_class|Transit/Access
42557|CAIDA_class|Transit/Access
42558|CAIDA_class|Enterpise
42559|CAIDA_class|Enterpise
42560|CAIDA_class|Transit/Access
42561|CAIDA_class|Enterpise
42562|CAIDA_class|Enterpise
42564|CAIDA_class|Transit/Access
42568|CAIDA_class|Transit/Access
42569|CAIDA_class|Transit/Access
42570|CAIDA_class|Enterpise
42571|CAIDA_class|Transit/Access
42572|CAIDA_class|Content
42573|CAIDA_class|Enterpise
42574|CAIDA_class|Transit/Access
42575|CAIDA_class|Transit/Access
42576|CAIDA_class|Enterpise
42578|CAIDA_class|Transit/Access
42579|peerDB_class|Transit/Access
42580|CAIDA_class|Transit/Access
42582|CAIDA_class|Enterpise
42583|CAIDA_class|Transit/Access
42584|CAIDA_class|Enterpise
42585|peerDB_class|Content
42586|CAIDA_class|Content
42587|CAIDA_class|Transit/Access
42589|CAIDA_class|Transit/Access
42590|peerDB_class|Transit/Access
42591|CAIDA_class|Enterpise
42594|CAIDA_class|Enterpise
42595|CAIDA_class|Enterpise
42596|peerDB_class|Transit/Access
42597|CAIDA_class|Enterpise
42599|CAIDA_class|Transit/Access
42600|CAIDA_class|Enterpise
42601|CAIDA_class|Transit/Access
42604|CAIDA_class|Enterpise
42605|peerDB_class|Enterpise
42606|CAIDA_class|Enterpise
42608|CAIDA_class|Transit/Access
42610|peerDB_class|Transit/Access
42612|peerDB_class|Content
42613|CAIDA_class|Transit/Access
42614|CAIDA_class|Transit/Access
42616|CAIDA_class|Enterpise
42617|CAIDA_class|Enterpise
42619|CAIDA_class|Enterpise
42620|CAIDA_class|Enterpise
42621|CAIDA_class|Transit/Access
42622|CAIDA_class|Content
42625|CAIDA_class|Enterpise
42628|CAIDA_class|Enterpise
42630|CAIDA_class|Enterpise
42632|CAIDA_class|Transit/Access
42633|CAIDA_class|Enterpise
42634|CAIDA_class|Enterpise
42636|CAIDA_class|Transit/Access
42637|CAIDA_class|Enterpise
42638|peerDB_class|Transit/Access
42640|CAIDA_class|Enterpise
42641|CAIDA_class|Enterpise
42642|CAIDA_class|Enterpise
42643|CAIDA_class|Transit/Access
42644|CAIDA_class|Transit/Access
42645|CAIDA_class|Enterpise
42646|CAIDA_class|Enterpise
42647|CAIDA_class|Enterpise
42648|CAIDA_class|Enterpise
42650|CAIDA_class|Enterpise
42652|CAIDA_class|Transit/Access
42653|CAIDA_class|Enterpise
42654|CAIDA_class|Transit/Access
42655|CAIDA_class|Content
42656|CAIDA_class|Content
42659|CAIDA_class|Enterpise
42662|CAIDA_class|Enterpise
42664|CAIDA_class|Enterpise
42665|CAIDA_class|Enterpise
42666|CAIDA_class|Transit/Access
42667|CAIDA_class|Transit/Access
42668|CAIDA_class|Transit/Access
42669|peerDB_class|Transit/Access
42673|peerDB_class|Transit/Access
42674|CAIDA_class|Enterpise
42675|peerDB_class|Transit/Access
42676|CAIDA_class|Transit/Access
42677|CAIDA_class|Enterpise
42678|CAIDA_class|Transit/Access
42679|CAIDA_class|Enterpise
42680|CAIDA_class|Enterpise
42681|CAIDA_class|Enterpise
42682|manual_class|Enterpise
42683|CAIDA_class|Transit/Access
42684|manual_class|Enterpise
42685|CAIDA_class|Transit/Access
42688|CAIDA_class|Enterpise
42689|peerDB_class|Transit/Access
42690|CAIDA_class|Transit/Access
42691|CAIDA_class|Enterpise
42693|CAIDA_class|Enterpise
42695|peerDB_class|Transit/Access
42697|CAIDA_class|Enterpise
42698|CAIDA_class|Enterpise
42699|CAIDA_class|Enterpise
42700|CAIDA_class|Enterpise
42701|CAIDA_class|Enterpise
42702|CAIDA_class|Transit/Access
42703|CAIDA_class|Transit/Access
42705|CAIDA_class|Transit/Access
42706|CAIDA_class|Transit/Access
42707|peerDB_class|Transit/Access
42708|peerDB_class|Transit/Access
42711|CAIDA_class|Enterpise
42712|CAIDA_class|Enterpise
42713|CAIDA_class|Transit/Access
42714|CAIDA_class|Transit/Access
42715|CAIDA_class|Transit/Access
42716|CAIDA_class|Enterpise
